Time,CH4,CO,H2,Temperature,Velocity,Decay,Spike
227,1.1834250518650116,3.782859132104796,0.3859267870137031,395.69728890038215,3.988191160078598,0.0227467424389759,1.3852088603137598e-10
228,2.468698283832182,3.74573438304778,0.0,402.14156890153856,4.028007824747731,0.0223707718561656,1.2533888086068347e-10
229,1.489300067667502,0.0,0.350294010773674,404.4520363416026,3.989501937161776,0.0220010155204949,1.1341130933749783e-10
230,0.0,0.0,1.7371003030192025,400.6226264798209,4.054937629859179,0.021637370719493,1.0261879631701889e-10
231,0.4532156157220685,0.0,0.2613904978108796,405.45830603871786,3.9796249757470537,0.0212797364383771,9.285332670144928e-11
232,1.3539671044571715,0.0,3.576502141030182,400.0402554949085,4.004519504465647,0.0209280133319916,8.401716438858898e-11
233,0.108422163883257,4.440557304807623,0.0,402.95967922724526,3.797691633573296,0.020582103697212,7.602187409607351e-11
234,0.0,1.585472669937702,0.0,398.163454579802,3.9897254500389225,0.0202419114458043,6.878743627134609e-11
235,0.3489461135733502,0.0,0.0,401.71486480388114,3.914984597781855,0.0199073420777336,6.224144622907783e-11
236,0.0,0.9108858924854129,3.663445879471312,403.44263270224775,3.935782386666176,0.019578302654913,5.6318389500742715e-11
237,0.0,0.0,3.375997940935121,402.044163499103,3.975598170729609,0.0192547017753869,5.095898614379565e-11
238,0.15859399444913,0.9575900949888652,0.3028815364665551,404.1193552692053,3.974036917520821,0.0189364495479414,4.6109597448082216e-11
239,1.3626037652785494,2.5145402674004744,0.0,401.4473563925668,4.095708311665495,0.0186234575671336,4.1721689101600286e-11
240,0.9901857937032784,0.0,0.0,401.2251038525602,4.039042168346321,0.0183156388887341,3.775134544279098e-11
241,0.977705484554909,2.8225885180432515,2.9021612485196737,401.46066141508527,3.984132723893772,0.0180129080055751,3.4158829937838525e-11
242,0.4381813624932977,4.234535641168986,1.6506538595986142,404.5724344206422,3.906981551026766,0.017715180823798,3.0908187484083317e-11
243,0.0,2.9046581629978414,1.666292564208437,402.0954725334883,3.787934632483211,0.0174223746394935,2.7966884559269267e-11
244,1.4931295733464076,0.0,0.1160294906267334,402.3059295250485,4.002595566743593,0.0171344081157275,2.5305483615119005e-11
245,0.0290897742488215,2.8951620330251844,2.496191694962385,401.50989969891504,4.186804705577663,0.0168512012599475,2.289734845645553e-11
246,0.0,0.0,0.6998483098106558,404.4218912411101,3.8756483337530367,0.0165726754017612,2.0718377657208856e-11
247,0.4307243516504844,0.0,0.0,393.7943163058797,4.105660375827193,0.0162987531710839,1.874676334524281e-11
248,1.9784896314143656,5.292603744659623,0.0,398.9467676662598,3.9543495925094296,0.0160293584766455,1.696277294184065e-11
249,0.7495376394516747,0.0,1.0258914188761177,400.9782542149013,3.927362678190604,0.0157644164848544,1.5348551671425364e-11
250,0.589600191406851,0.0,0.0,401.2198751330963,4.150704373479279,0.0155038535990093,1.388794386496402e-11
251,0.0,0.4078970822771186,1.402790904079244,396.3360117631489,4.0743889058573695,0.0152475974388552,1.2566331268602371e-11
252,2.1852686369926912,1.081132098527494,0.0,405.4648380238965,3.94131450579822,0.0149955768204777,1.137048673926674e-11
253,1.1296118776957045,3.528293998610496,0.0,401.31850731098393,4.042268977033668,0.0147477217365289,1.0288441862970216e-11
254,1.862979461595092,2.4584948142603515,0.0,399.119536374918,3.910419541860585,0.0145039633367808,9.30936717090307e-12
255,2.0657566211567078,3.575277990644114,0.0673653674241736,404.965880877015,4.103139412999945,0.0142642339089992,8.423463754468647e-12
256,0.0,2.3856480911727767,1.3436034524267115,403.6061040336048,4.156776975395172,0.0140284668601351,7.62186519451289e-12
257,1.1050784217164689,1.4162290557623365,0.0,396.2644561582051,3.9228896364478754,0.0137965966978254,6.896548823221205e-12
258,1.0034740395591948,0.0,0.0,394.1042459259221,4.145606047748096,0.0135685590122009,6.2402554305624016e-12
259,0.0,1.0956303702843695,0.0,398.0650700065372,3.972449630264592,0.0133442904579936,5.646416611674971e-12
260,0.5616733120654914,0.0,0.0,403.2903217626517,4.0226386700061605,0.0131237287369409,5.109089028063324e-12
261,0.0,0.0,0.0,403.1716631092761,4.095733612409039,0.0129068125804798,4.6228949246686616e-12
262,0.0,0.1910953716156946,0.7026967642289254,401.69258267695255,4.040904607598481,0.0126934817327276,4.182968307488743e-12
263,0.9870163686255814,4.930098914879311,1.1640599381980294,403.1477574411853,3.8637419326146634,0.0124836769337438,3.784906243074357e-12
264,0.0,2.7447526906133195,3.394825033501858,400.0512083594541,3.971048771244665,0.0122773399030684,3.4247247924915922e-12
265,0.1235063555273484,2.788296519805876,0.0,404.2433769111898,3.9585823188935616,0.0120744133235328,3.098819138721825e-12
266,0.9381417664169368,0.0,2.4820484782881698,403.2052020462706,4.030028500391626,0.0118748408253379,2.8039275084414685e-12
267,0.2575074705720216,0.7000040963501752,0.0,397.86082476697874,4.071235675670063,0.0116785669703954,2.537098527098185e-12
268,0.6239887050822797,0.2493691376528745,0.0,400.4148719906849,4.191230300306935,0.0114855372369279,2.2956616805623543e-12
269,0.0,1.2633321421993124,1.3867864004650028,400.8285559844361,4.1253507920157855,0.0112956980043238,2.077200587724137e-12
270,0.9596569569816408,2.3352488357726164,1.967090246477979,403.15727168437,3.968908453483391,0.0111089965382423,1.8795288165390832e-12
271,0.0,0.3746591965914326,2.074678873919645,397.7092742311777,4.006089475730574,0.0109253809759644,1.7006680014814045e-12
272,0.0,0.8829779437054781,1.1968077677975368,400.3419402048094,4.119124598522975,0.0107448003119868,1.538828043396813e-12
273,0.0,1.9654614355157407,0.6396163571359896,402.28049586498736,3.980581262098221,0.0105672043838526,1.3923891935884977e-12
274,0.9106376823989007,1.4387255312158065,3.0709036519460238,399.06533360470974,3.798515888944289,0.0103925438582177,1.2598858428277908e-12
275,0.0,2.228931699847668,0.0,403.3369550184603,3.9570431525690246,0.0102207702171463,1.1399918530443554e-12
276,0.835510773528392,0.0,0.0,402.86194700787047,3.949265592212584,0.0100518357446335,1.031507284890682e-12
277,0.0,0.0,0.0,398.7937615103736,4.01467873861984,0.0098856935133508,9.333463883457698e-13
278,2.020641015581474,0.2727863414115597,0.0,400.4309419148742,3.925564601787224,0.0097222973716101,8.445267361639731e-13
279,0.8725331085986118,0.0,0.0,401.1170397542934,3.905263299279893,0.0095616019305435,7.641593914129471e-13
280,0.4700156722984251,0.0,2.763279014161728,400.4126238052821,3.9487834632623473,0.0094035625514952,6.914400106940203e-13
281,0.9589303855973904,0.0,0.0,397.2496799775477,3.8861565627424657,0.0092481353336215,6.256407940031327e-13
282,0.0,1.8677750220300824,2.994393421847865,398.14988554495,4.1526207288555534,0.0090952771016958,5.661032006637635e-13
283,0.6124459415743815,0.0,0.0,405.79542167423705,4.070322941188473,0.0089449453941152,5.122313584304917e-13
284,0.0,0.0,1.9546735749931383,399.1537400375281,3.8209999039134352,0.0087970984511055,4.634860997992993e-13
285,0.0,3.951002044942728,0.0,402.0653497572631,3.985982810191867,0.0086516952031206,4.193795658379545e-13
286,0.3860095073030424,0.0,2.9631323807937253,398.8990507732111,4.114996891785494,0.0085086952594345,3.7947032352985593e-13
287,0.0013003400256655,2.2222776054252997,0.0,394.547564407959,4.066384227395477,0.0083680588969212,3.4335894776402575e-13
288,1.4769984777542249,0.9539589110211284,0.615579500520042,406.6322604293165,4.022056555739464,0.00822974704902,3.106840237543445e-13
289,0.4354584600879527,1.722939264184486,0.1934797323979964,397.8813522520993,3.997302142816216,0.0080937212948838,2.8111852987890444e-13
290,0.4646258046735441,0.0,0.0,400.6711872130938,3.928153249822712,0.0079599438487064,2.543665647376924e-13
291,0.0,0.1364104209749476,2.6347483566170484,397.7913828651589,3.875905583010502,0.0078283775492257,2.301603856719299e-13
292,1.4083978702362812,0.0,1.91434297553142,399.1048891313429,4.00845740061977,0.0076989858494015,2.0825772910555018e-13
293,0.0,1.8260514979347415,0.2114971001580199,400.0523253933541,4.027669212303125,0.007571732806263,1.884393858898981e-13
294,0.0,6.016814319773136,1.00518770882357,398.9507233108769,4.064217212211813,0.0074465830709243,1.7050700738489757e-13
295,0.0,3.486911028505209,1.7186802937658174,401.7552752495463,4.080464411412481,0.0073235018787654,1.5428112031918877e-13
296,0.1272502250056163,3.012607164293425,0.0,405.4896357535505,4.065907319369992,0.0072024550397747,1.395993305613098e-13
297,0.0,0.0,1.5759676024966236,399.3068099038287,3.8355167149256415,0.0070834089290521,1.263146978246443e-13
298,0.0,0.8464482159522129,1.873778172845265,404.0566620406465,3.8583688085323127,0.0069663304774679,1.1429426503964337e-13
299,0.7884819681948102,0.0,0.0,398.4127799469381,4.094814108567856,0.0068511871624772,1.0341772767478879e-13
